Observation ID,Observation Date,Platform,Observation Start Time,Observation End Time,Observation Start Time Accuracy,Observation Start Time Precision,Observation End Time Accuracy,Observation End Time Precision,Initial Activity,Initial Activity Certainty,Initial Distance,Primary Departure Reason,Secondary Departure Reason,Beaufort,Waypoint,Swell Ind,Substrate,Substrate Notes,Condition Notes,Transect Name,Transect Notes,General Notes,Camera ID,Camera Detail,First Frame,Last Frame
13232,2004-02-16,MAZIWA,10:36:00,10:40:00,,,,,REST,HIGH,200,RESIGHT,,2.0,2,False,SEAGRASS 3,,,,,"resight - same mif from previous survey, frame 47 is mom=jab",,,,
13233,2004-02-16,MAZIWA,12:21:00,12:45:00,,,,,REST,HIGH,50,5 MINUTES,,2.0,3,False,UNKNOWN,,,,,"a 3rd D a little over 10 m from gha and did at start, start tdfor ~12:26, did missing 1/2 tailfluke, gha may be pregnant b/c very large and rounded, gha bow, 3xx=fro? has notch on leading edge of df near base, 3xx=fro? continuously out in front of gha and",,,,
13234,2004-02-16,CIRCUS DINGHY,12:25:00,12:30:00,,,,,,,,FOLLOW STARTED,,1.0,1,False,,,,,,,,,,
13235,2004-02-16,MAZIWA,13:29:00,13:44:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,4,False,UNKNOWN,,,,,"dem has fish (yellow and gray fish), dem spf, sponge is orange - see F78, asn is yoy, dem and asn at bow",,,,
13236,2004-02-18,MAZIWA,11:34:00,11:45:00,,,,,UNKNOWN,,,FOLLOW STARTED,,1.0,1,False,UNKNOWN,,,,,"skf has rake marks on rt side df, fro?=notch on ped near tf, 3xx has tiny dings, did=notch at base of  df on ped, BH also conducting survey simultaneously - see BH film",,,,
13237,2004-02-18,CIRCUS DINGHY,11:40:00,12:00:00,,,,,,,,FOLLOW STARTED,,0.0,1,False,,,,,,,,,,
13238,2004-02-25,MAZIWA,12:27:00,12:59:00,,,,,UNKNOWN,,,5 MINUTES,,3.0,1,False,UNKNOWN,,,,,"spo had spg, spo consistently ahead of rea and poi - being herded?, boat evasive?, no GPS track for the day - having motor and battery problems",,,,
13239,2004-02-25,MAZIWA,14:39:00,14:49:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,2,False,UNKNOWN,,,,,"wya is yoy, fetal folds not visible, urp tdfor, d's at dist. 6-8 from other mif, bft=1-2",,,,
13240,2004-02-25,MAZIWA,14:54:00,14:59:00,,,,,FORAGE,HIGH,200,5 MINUTES,,1.0,3,False,UNKNOWN,,,,,"calf is yoy, mom tdfor, mom has dent on leading edge of df, d's at dist. 6-8 from other mif, bft=1-2",,,,
13241,2004-02-25,MAZIWA,15:49:00,15:55:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,4,False,SAND,,,,,"cstfor <1m from beach, fsw, pic near boat ramp, people @ dist. 4 in water, ede mnd @ dist. 4 from pic offshore, no follow b/c boat problems and bft picked up, bft=1-2",,,,
13242,2004-02-29,MAZIWA,08:11:00,08:16:00,,,,,UNKNOWN,,,FOLLOW STARTED,,2.0,1,False,SEAGRASS 1,,,,,peg mllfor,,,,
13243,2004-03-01,MAZIWA,08:45:00,08:58:00,,,,,FORAGE,HIGH,500,5 MINUTES,,1.0,1,False,UNKNOWN,,,,,initial activity=fot @ 500 m,,,,
13244,2004-03-01,MAZIWA,09:34:00,09:43:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,2,False,UNKNOWN,,,,,"couldn't find other d that was @ dist. 6 from our grp after survey ended and there are no ID or pics for that D, spread was also tig, bft=2-3",,,,
13245,2004-03-01,MAZIWA,11:05:00,11:07:00,,,,,UNKNOWN,,,LOST DOLPHIN(S),,3.0,3,False,UNKNOWN,,,,,"bft=3 w/swell, joy and gle surfing, bft picked up and lost Ds after 2.5 minutes",,,,
13246,2004-03-01,MAZIWA,11:52:00,12:13:00,,,,,REST,HIGH,50,5 MINUTES,,2.0,4,False,UNKNOWN,,,,,Ds staying under for several minutes b/w surfacings,,,,
13247,2004-03-01,MAZIWA,13:47:00,13:52:00,,,,,REST,HIGH,300,5 MINUTES,,2.0,5,False,UNKNOWN,,,,,no follow b/c followed for 9 hours yesterday,,,,
13248,2004-03-13,MAZIWA,08:28:00,08:33:00,,,,,TRAVEL,HIGH,30,FOLLOW STARTED,,1.0,1,False,UNKNOWN,,,,,"bft=1-2, initial act is trv or rst @ 30m, yad sng, yad bp@ 8:32:15, no depth or temp data b/c on Circus Dinghy",,,,
13249,2004-03-14,MAZIWA,08:29:00,08:42:00,,,,,UNKNOWN,,,5 MINUTES,,3.0,1,False,UNKNOWN,,,,,"juvie size?, lost D @ 8:42, trailing edge of df has center ding, pdfor, no depth or temp data b/c on Circus Dinghy, film impossible to id",,,,
13250,2004-03-14,MAZIWA,08:52:00,08:57:00,,,,,UNKNOWN,,,FOLLOW STARTED,,3.0,2,False,UNKNOWN,,,,,"zep bp @ 8:55:30, no depth or temp data b/c on Circus Dinghy",,,,
13251,2004-03-14,MAZIWA,11:08:00,11:29:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,3,False,UNKNOWN,,,,,"gha being evasive, staying down over a min for each dive, see infant first sight sheet, no depth or temp data b/c on Circus Dinghy",,,,
13252,2004-03-14,MAZIWA,11:36:00,11:52:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,4,False,UNKNOWN,,,,,"min snk, mic has wavy df on trailing edge, fetal folds not visible, min and mic alone, see infant first sight sheet, min caught fish, no depth or temp data b/c on Circus Dinghy",,,,
13253,2004-03-14,MAZIWA,11:53:00,12:02:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,5,False,UNKNOWN,,,,,"lic caught fish, lic snk, no depth or temp data b/c on Circus Dinghy",,,,
13254,2004-03-14,MAZIWA,12:05:00,12:10:00,,,,,UNKNOWN,,,FOLLOW STARTED,,1.0,6,False,UNKNOWN,,,,,"both Ds snk, saw len mamms while bup snk, no depth or temp data b/c on Circus Dinghy",,,,
13255,2004-03-18,MAZIWA,08:09:00,08:14:00,,,,,TRAVEL,HIGH,30,FOLLOW STARTED,,3.0,1,False,UNKNOWN,,,,,"initial act is grt trv @ 30m, grt joins jfr @8:10 and went into bp, no depth or temp data b/c on Circus Dinghy",,,,
13256,2004-03-20,MAZIWA,08:12:00,08:19:00,,,,,REST,HIGH,500,FOLLOW STARTED,,1.0,1,False,UNKNOWN,,,,,"dem is tdfor - no spg, asn is mnd - following dem",,,,
13257,2004-03-22,MAZIWA,07:28:00,07:43:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,1,False,SEAGRASS 4,,,,,"after join spread was moderate, both continued resting",,,,
13258,2004-03-22,MAZIWA,07:49:00,08:10:00,,,,,BOW RIDE,HIGH,,5 MINUTES,,2.0,2,False,SEAGRASS 4,,,,,"bft=2-3, pct bow at start, poo joined pct at bow, F315=no speckles=pct, poo disappeared during bow ~7:51, pct circling boat moving head side to side - inspecting seagrass below?, 7:56 poo sighted @ dist. 6 doing td's and pd's, poo doing very shallow td's",,,,
13259,2004-03-22,MAZIWA,09:10:00,09:37:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,3,False,UNKNOWN,,,,,"gtl missing most of rt tail fluke, hsl mnd while mom for, hsl made bp @ 9:20:20, small calf",,,,
13260,2004-03-22,MAZIWA,10:09:00,10:22:00,,,,,FORAGE,HIGH,100,5 MINUTES,,2.0,4,False,UNKNOWN,,,,,"bas and pol are swimming closest to each other (dist. 2) and coordinating mvmt, bts slightly more distant (dist. 3 from bas and pol) and less coordinated, hed urc jse doing triple syncs in formation bhd bad - possible herding",,,,
13261,2004-03-22,MAZIWA,10:49:00,11:16:00,ACCURATE,SECOND,ACCURATE,SECOND,UNKNOWN,,,5 MINUTES,,2.0,5,False,UNKNOWN,,,,,"jui left kwi to join fnt rbb, bre and but joined fnt rbb jui, fnt rbb and bre but trv since 11:01 (tig), fnt has smaller calf-yoy, but not yoy",,,,
13262,2004-03-22,MAZIWA,11:30:00,11:37:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,6,False,UNKNOWN,,,,,,,,,
13263,2004-04-02,MAZIWA,13:02:00,13:22:00,,,,,REST,HIGH,30,5 MINUTES,,2.0,1,False,UNKNOWN,,,,,"13:02 - 13:09 lost D after 1 surface, no ID and no pics, found again 13:12, sighted again @ depth 33 ft., 13:17 started survey again, end 13:22, no spg,  staying down for extended periods, bilby not sighted in area",,,,
13264,2004-04-02,MAZIWA,13:34:00,13:35:00,,,,,UNKNOWN,,,LOST DOLPHIN(S),,2.0,2,False,UNKNOWN,,,,,"lost D @ 13:35, probably tdpdfor, unsure if had spg, photo is unidentifiable",,,,
13265,2004-04-02,MAZIWA,13:57:00,14:05:00,,,,,FORAGE,HIGH,75,FOLLOW STARTED,,2.0,3,False,UNKNOWN,,,,,"dem has spg, asn bp 14:03, 1xx=dod with changed fin but JM would like additional photos to confirm, 1xx=dod is very small, young juvie or older calf",,,,
13266,2004-04-03,MAZIWA,07:53:00,07:58:00,,,,,FORAGE,HIGH,25,5 MINUTES,,3.0,1,False,UNKNOWN,,,,,"pic mllfor, ede surf",,,,
13267,2004-04-03,MAZIWA,08:05:00,08:11:00,,,,,REST,HIGH,30,FOLLOW STARTED,,3.0,2,False,UNKNOWN,,,,,"jfr pdfor, grt make bp @ 8:11",,,,
13268,2004-04-05,MAZIWA,07:43:00,07:49:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,1,False,UNKNOWN,,,,,"ede circled boat on approach, ede mnd while mom for - pdfor, jfr/grt @ dist. 4, calf mnd around boat @ 7:48",,,,
13269,2004-04-05,MAZIWA,07:50:00,07:55:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,2,False,UNKNOWN,,,,,"e(bp), in bp when survey begins, grt in bp entire survey",,,,
13270,2004-04-05,MAZIWA,08:20:00,08:29:00,,,,,UNKNOWN,,,5 MINUTES,,4.0,3,False,SEAGRASS 2,,,,,"bft=4 w/lg. swell, mllfor?, 1xx very clean fin - did not get pics due to conditions",,,,
13271,2004-04-06,MAZIWA,15:01:00,15:08:00,,,,,UNKNOWN,,,FOLLOW STARTED,,2.0,1,False,UNKNOWN,,,,,"grt at bow briefly, mom pdfor, calf mllfor? and snk",,,,
13272,2004-04-06,MAZIWA,16:18:00,16:33:00,,,,,TRAVEL,HIGH,50,5 MINUTES,,3.0,2,False,UNKNOWN,,,,,"splashing - calves mnd/soc while moms rst, no follow b/c bft picked up to a 4 before survey over",,,,
13273,2004-04-07,MAZIWA,07:07:00,07:12:00,,,,,REST,HIGH,200,5 MINUTES,,1.0,1,False,UNKNOWN,,,,,"kiy and bud mnd, moms rst",,,,
13274,2004-04-07,MAZIWA,07:14:00,07:32:00,,,,,TRAVEL,HIGH,200,5 MINUTES,,1.0,2,False,UNKNOWN,,,,,"e(bp), broke bp @ 7:18 when mom started for, mom and calf separated and lost mom @ 7:19, calf snk 7:25-7:32, calf alone since bp split",,,,
13275,2004-04-07,MAZIWA,08:32:00,08:52:00,,,,,FORAGE,HIGH,150,5 MINUTES,,1.0,3,False,UNKNOWN,,,,,"art is young juvie, bts missing rt. 1/2 tail-fluke, one D snk, bts bas are tight, @ 8:34 grp split (bts bas aga) and (art ter), 8:41 grp v. wsp lots of for Ds in area",,,,
13276,2004-04-07,MAZIWA,09:08:00,09:13:00,,,,,UNKNOWN,,,RESIGHT,,1.0,4,False,UNKNOWN,,,,,"resight, trv alongside bow briefly, bts hor  e(1)",,,,
13277,2004-04-07,MAZIWA,09:15:00,09:53:00,,,,,UNKNOWN,,,RESIGHT,,1.0,5,False,UNKNOWN,,,,,"hor from 9:08 survey, 9:24 grp spread out and started for, aga trv w/hor after grp split=F456-457, 9:27 1 D started lpf, 9:32 grp still wsp but tightened up a bit, hor snk, art doing rs @ 9:43, hor snk w/art @ 9:50",,,,
13278,2004-04-07,MAZIWA,09:59:00,10:10:00,,,,,REST,HIGH,200,5 MINUTES,,0.0,6,False,UNKNOWN,,,,,missing tip of left tail fluke,,,,
13279,2004-04-07,MAZIWA,10:12:00,10:26:00,,,,,UNKNOWN,,,5 MINUTES,,0.0,7,False,UNKNOWN,,,,,"10:14 zep snk, 10:20 Ds started for",,,,
13280,2004-04-07,MAZIWA,10:40:00,10:45:00,,,,,UNKNOWN,,,5 MINUTES,,0.0,8,False,UNKNOWN,,,,,"tut still has fetal lines, very synchronous mvmt. - swimming in echelon some",,,,
13281,2004-04-07,MAZIWA,10:50:00,10:55:00,,,,,REST,HIGH,200,RESIGHT,,0.0,9,False,SEAGRASS 3,,,,,,,,,
13282,2004-04-08,MAZIWA,07:02:00,07:10:00,,,,,FORAGE,HIGH,300,5 MINUTES,,1.0,1,False,SEAGRASS 4,,,,,,,,,
13283,2004-04-08,MAZIWA,07:42:00,08:02:00,,,,,FORAGE,HIGH,400,FOLLOW STARTED,,1.0,2,False,UNKNOWN,,,,,"7:46 grp split - gum gup left and joined 1xx, ind spe gum gup original grp, ind - no speckles lat view gen bel chest pec, spe chubby - JM thinks may be early preg?, no spg seen on any of the Ds, 7:51 1xx left gum grp, ind spe bow",,,,
13284,2004-04-08,MAZIWA,09:43:00,10:12:00,,,,,FORAGE,HIGH,200,5 MINUTES,,2.0,3,False,UNKNOWN,,,,,"shag cofor, lots of speckles gen. area class 4 specs lat view, shark bite scar on head, notch on tail right above fluke, JM says possibly preg, tdpdfor",,,,
13285,2004-04-08,MAZIWA,10:14:00,10:19:00,,,,,FORAGE,HIGH,300,5 MINUTES,,1.0,4,False,UNKNOWN,,,,,"urp tdfor, break bp 10:18",,,,
13286,2004-04-08,MAZIWA,10:47:00,10:55:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,5,False,UNKNOWN,,,,,"small D - young juvie?, fish toss after survey - 10:56 (x2)",,,,
13287,2004-04-08,MAZIWA,11:16:00,11:21:00,,,,,TRAVEL,HIGH,300,5 MINUTES,,2.0,6,False,SEAGRASS 4,,,,,e(0) twice,,,,
13288,2004-04-08,MAZIWA,11:49:00,11:55:00,,,,,FORAGE,HIGH,300,FOLLOW STARTED,,2.0,7,False,UNKNOWN,,,,,,,,,
13289,2004-04-08,MAZIWA,13:55:00,14:00:00,,,,,FORAGE,HIGH,70,5 MINUTES,,3.0,8,False,UNKNOWN,,,,,13:57 change activity to rest - was mllfor initially,,,,
13290,2004-04-08,MAZIWA,14:25:00,14:30:00,,,,,UNKNOWN,,,5 MINUTES,,3.0,9,False,SEAGRASS 4,,,,,"boat begging on approach, very pregnant",,,,
13291,2004-04-08,MAZIWA,14:31:00,14:36:00,,,,,UNKNOWN,,,FOLLOW STARTED,,3.0,10,False,SEAGRASS 4,,,,,yad has new nicks on top of trailing edge df,,,,
13292,2004-04-09,MAZIWA,09:50:00,09:59:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,1,False,UNKNOWN,,,,,"wrb, small animal - young juvie from yesterday",,,,
13293,2004-04-09,MAZIWA,10:35:00,10:40:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,2,False,UNKNOWN,,,,,,,,,
13294,2004-04-09,MAZIWA,10:44:00,10:52:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,3,False,UNKNOWN,,,,,bft=1-2,,,,
13295,2004-04-09,MAZIWA,11:58:00,12:03:00,,,,,FORAGE,HIGH,100,FOLLOW STARTED,,2.0,4,False,UNKNOWN,,,,,"mou for while mig mnd, 12:03 made bp, e(1), bft=2-3",,,,
13296,2004-04-10,MAZIWA,08:05:00,08:18:00,,,,,FORAGE,HIGH,60,FOLLOW STARTED,,2.0,1,False,SEAGRASS 4,,,,,"8:11 calf and skf in own grp, all 3 spread out upon initial approach, 8:16:28 make bp, len has mamm's",,,,
13297,2004-04-11,MAZIWA,09:14:00,09:19:00,,,,,TRAVEL,HIGH,100,5 MINUTES,,1.0,1,False,UNKNOWN,,,,,make bp 9:16:30,,,,
13298,2004-04-11,MAZIWA,09:32:00,09:37:00,,,,,UNKNOWN,,,FOLLOW STARTED,,1.0,2,False,UNKNOWN,,,,,"tdfor, e(0), e(1)",,,,
13299,2004-04-11,MAZIWA,12:03:00,12:09:00,,,,,FORAGE,HIGH,50,5 MINUTES,,1.0,3,False,SAND,,,,,btg,,,,
13300,2004-04-11,MAZIWA,12:12:00,12:22:00,,,,,REST,HIGH,300,5 MINUTES,,1.0,4,False,SAND,,,,,,,,,
13301,2004-04-11,MAZIWA,14:16:00,14:21:00,,,,,REST,HIGH,200,5 MINUTES,,1.0,5,False,SEAGRASS 4,,,,,,,,,
13302,2004-04-11,MAZIWA,14:46:00,14:54:00,,,,,BOW RIDE,HIGH,,5 MINUTES,,1.0,6,False,UNKNOWN,,,,,"juvie-size?, poss. female, btg, not good look @ gen slits but step clearly visible from side view, immediately after start of survey moved into 6 ft. of water (witchbank?), was bow in deeper water",,,,
13303,2004-04-11,MAZIWA,15:43:00,15:53:00,,,,,REST,HIGH,300,5 MINUTES,,1.0,7,False,UNKNOWN,,,,,"whe is an older calf, kro imp e(1)",,,,
13304,2004-04-12,MAZIWA,11:46:00,11:53:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,1,False,SEAGRASS 4,,,,,btg,,,,
13305,2004-04-12,MAZIWA,12:18:00,12:31:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,2,False,SEAGRASS 4,,,,,1xx=clean fin older calf or juvie?=HAT,,,,
13306,2004-04-12,MAZIWA,12:32:00,12:56:00,,,,,REST,HIGH,200,5 MINUTES,,1.0,3,False,UNKNOWN,,,,,"very large grp with lots of young males, lots of snc surfs, 12:53 bubbles seen at surface, started soc, ere and mnt, splashing",,,,
13307,2004-04-12,MAZIWA,13:08:00,13:30:00,,,,,TRAVEL,HIGH,20,5 MINUTES,,1.0,4,False,UNKNOWN,,,,,"boat evasive? 13:19 started tdfor, after survey mog and large grp of males from previous survey joined (mutual join)",,,,
13308,2004-04-12,MAZIWA,15:04:00,15:10:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,5,False,SEAGRASS 3,,,,,"sbo wrb, briefly mllfor, several e(1)'s",,,,
13309,2004-04-12,MAZIWA,15:36:00,15:46:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,6,False,UNKNOWN,,,,,pet indirect - bup under other D and tilted in,,,,
13310,2004-04-13,MAZIWA,07:56:00,08:01:00,,,,,UNKNOWN,,,FOLLOW STARTED,,2.0,1,False,SEAGRASS 4,,,,,"grt has very large black splotches on rostrum, grt and shc bow",,,,
13311,2004-04-13,MAZIWA,08:21:00,08:26:00,,,,,UNKNOWN,,,FOLLOW STARTED,,3.0,2,False,SEAGRASS 4,,,,,"e(bp), calf backslap, mllfor, either joy or gle pooped",,,,
13312,2004-04-16,MAZIWA,10:06:00,10:16:00,,,,,REST,HIGH,50,5 MINUTES,,1.0,1,False,UNKNOWN,,,,,tdfor,,,,
13313,2004-04-16,MAZIWA,10:54:00,11:02:00,,,,,TRAVEL,HIGH,200,5 MINUTES,,0.0,2,False,UNKNOWN,,,,,"calf in bp upon initial approach, tdpdfor, calf is older, also tdpdfor",,,,
13314,2004-04-16,MAZIWA,11:21:00,11:28:00,,,,,UNKNOWN,,,5 MINUTES,,0.0,3,False,UNKNOWN,,,,,"tdpdfor, ubu is an older calf",,,,
13315,2004-04-16,MAZIWA,11:33:00,11:42:00,,,,,UNKNOWN,,,5 MINUTES,,0.0,4,False,UNKNOWN,,,,,,,,,
13316,2004-04-16,MAZIWA,11:46:00,11:53:00,,,,,UNKNOWN,,,5 MINUTES,,0.0,5,False,UNKNOWN,,,,,"for: snk-rs-td, 1xx=dur is young juvie size",,,,
13317,2004-04-16,MAZIWA,12:05:00,12:10:00,,,,,UNKNOWN,,,FOLLOW STARTED,,0.0,6,False,UNKNOWN,,,,,"inside 1st Pearl Farm, tdfor",,,,
13318,2004-04-17,MAZIWA,07:49:00,08:14:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,1,False,SEAGRASS 4,,,,,"3xx=gra left grp to bowride, started for at 8:13, 1st sighting of kic",,,,
13319,2004-04-17,MAZIWA,08:43:00,08:48:00,,,,,UNKNOWN,,,FOLLOW STARTED,,2.0,2,False,UNKNOWN,,,,,calf mnd while mom tdfor,,,,
13320,2004-04-17,MAZIWA,13:30:00,13:35:00,,,,,UNKNOWN,,,FOLLOW STARTED,,1.0,3,False,UNKNOWN,,,,,"jbo sry luc tight, doing syncs",,,,
13321,2004-04-18,MAZIWA,08:33:00,08:51:00,,,,,SOCIAL,HIGH,100,5 MINUTES,,2.0,1,False,UNKNOWN,,,,,"8:40 tuk taz and gab left males, but not together, grp was spr upon initial approach, then became wsp before males and bad tightened up at approx. 8:41, rea poi hii in formation behind bad, doing triple syncs, herding?",,,,
13322,2004-04-18,MAZIWA,09:40:00,09:42:00,,,,,UNKNOWN,,,LOST DOLPHIN(S),,4.0,2,False,UNKNOWN,,,,,"bft 4 w/ swell, saw two surfacings but lost them at 9:41, did not stay 5 min.",,,,
13323,2004-04-23,MAZIWA,09:11:00,09:15:00,,,,,UNKNOWN,,,LOST DOLPHIN(S),,2.0,1,False,UNKNOWN,,,,,"lost at 9:15, did not stay full 5 min.",,,,
13324,2004-04-23,MAZIWA,11:12:00,11:17:00,,,,,UNKNOWN,,,FOLLOW STARTED,,1.0,2,False,UNKNOWN,,,,,"several e(bp)'s, pdfor",,,,
13325,2004-04-24,MAZIWA,07:33:00,07:38:00,,,,,FORAGE,HIGH,300,FOLLOW STARTED,,1.0,1,False,UNKNOWN,,,,,mom tdfor,,,,
13326,2004-04-24,MAZIWA,12:38:00,12:43:00,,,,,REST,HIGH,500,5 MINUTES,,0.0,2,False,UNKNOWN,,,,,,,,,
13327,2004-04-24,MAZIWA,12:45:00,12:50:00,,,,,REST,HIGH,100,5 MINUTES,,0.0,3,False,UNKNOWN,,,,,tightened up @ 12:47:55,,,,
13328,2004-04-24,MAZIWA,12:58:00,13:10:00,,,,,SOCIAL,HIGH,600,5 MINUTES,,0.0,4,False,UNKNOWN,,,,,"init. act soc/rst 600m, rho bup, rho doing numerous prolonged spyhops, rho pet luc, lau and sbo pet (lots of petting), whistling heard above water, mnt but no ID's, rho vti w/luc entire time, rea hii poi still herding bad?, all bow after survey",,,,
13329,2004-04-24,MAZIWA,13:22:00,13:27:00,,,,,UNKNOWN,,,FOLLOW STARTED,,0.0,5,False,UNKNOWN,,,,,"gle sta rub w/mouths above water - looked like they were snk and stopped to rub on each other, sta gle snk/soc, len pet lic chest, lic pet len on rt. lat ant. to df",,,,
13330,2004-04-25,MAZIWA,09:03:00,09:08:00,,,,,TRAVEL,HIGH,200,FOLLOW STARTED,,1.0,1,False,UNKNOWN,,,,,"bft=1-2,jfr is tdfor, made bp @ 9:07:50, no ID or pics of 1xx b/c left before could see clearly and we stayed w/jfr and grt to do follow",,,,
13331,2004-04-26,MAZIWA,14:12:00,14:17:00,,,,,UNKNOWN,,,5 MINUTES,,0.0,1,False,SEAGRASS 4,,,,,"bft=0-1,14:07 GPS -25.77547 113.69360 depth 21ft., 14:09 still btr -moved over 2 km in btr, 14:09 grp split in pearl farm, crossed PF lines, no new scars on any of the Ds - good view, 14:05 lg grp of Ds btr from middle of RCB to shallows bhd 1st Pearl Farm, lots of lp's and pp's and trv straight",,,,
13332,2004-04-26,MAZIWA,14:22:00,14:44:00,ACCURATE,SECOND,ACCURATE,SECOND,TRAVEL,HIGH,100,5 MINUTES,,0.0,2,False,SEAGRASS 3,,,,,"see previous survey - mif was prob part of other subgrp that continued btr after first subgrp stopped, 14:21 rs by mom, 14:28 joy? gle? headed towards lg soc grp - unable to ID mif before they joined/left soc grp, soc grp=urc smo coo sbo shc, lots of pet",,,,
13333,2004-04-26,MAZIWA,14:51:00,15:04:00,,,,,FORAGE,HIGH,100,5 MINUTES,,1.0,3,False,UNKNOWN,,,,,,,,,
13334,2004-04-27,MAZIWA,13:20:00,13:25:00,,,,,REST,HIGH,200,FOLLOW STARTED,,1.0,1,False,SEAGRASS 4,,,,,e(0) e(1),,,,
13335,2004-04-28,MAZIWA,11:06:00,11:16:00,,,,,FORAGE,HIGH,300,5 MINUTES,,1.0,1,False,UNKNOWN,,,,,"bft=1-2,shag cofor, e(2), shag got fish, make bp 11;15:04, mom has 6 inch white scar on left lat side, mom and calf both tdfor",,,,
13336,2004-04-28,MAZIWA,11:23:00,11:34:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,2,False,UNKNOWN,,,,,"no fetal lines visible on fna, no ech swimming and no cups, sli and fna 1st sighted in 23-Apr-04 jas/bmt follow, F1062=fna= taken after survey",,,,
13337,2004-04-28,MAZIWA,11:56:00,12:12:00,,,,,TRAVEL,HIGH,500,5 MINUTES,,2.0,3,False,SEAGRASS 4,,,,,"12:01 switch to 2nd D, tal and 2xx wsp for, 2xx very clean fin, 12:02 depth=8.2 ft temp=22.9 C GPS -25.77873 113.75159, 12:05 tal and 2xx joined at bow and continued mod spread for afterwards, 2xx had no specks on gen-side view while bow",,,,
13338,2004-04-28,MAZIWA,12:21:00,12:30:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,4,False,UNKNOWN,,,,,"e(2) tdfor, 12:24:27 make bp, several e(bp)'s, calf is older, 12:30 young males in area-poo, pct, b-swe-like , tol and others (total >=6), lost our mif when males appeared, only got pics of mom",,,,
13339,2004-04-28,MAZIWA,12:35:00,12:46:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,5,False,UNKNOWN,,,,,"males encountered during last survey, wam has new black scar on left lat, wam bow",,,,
13340,2004-04-28,MAZIWA,13:01:00,13:25:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,6,False,UNKNOWN,,,,,"piero's catamaran next to Ds, 2 Ds from 11:56 survey here - tal and 2xx, 13:07 grp split - noo cub separated from rst, 13:09 rejoin by mif, 13:11 mut join w/another lg grp, entire orig grp present after join, no follow b/c bft=3 in channel, total Ds >=15",,,,
13341,2004-04-30,MAZIWA,10:56:00,11:01:00,,,,,UNKNOWN,,,FOLLOW STARTED,,2.0,1,False,UNKNOWN,,,,,,,,,
13342,2004-04-30,MAZIWA,11:19:00,11:24:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,2,False,UNKNOWN,,,,,entire grp bow as we left,,,,
13343,2004-04-30,MAZIWA,11:26:00,11:31:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,3,False,UNKNOWN,,,,,"grt snk at 11:30, split during 11:29, mut leave, grt started snk w/ another calf (sta?) and jfr started for",,,,
13344,2004-04-30,MAZIWA,12:27:00,12:36:00,,,,,UNKNOWN,,,5 MINUTES,,3.0,4,False,UNKNOWN,,,,,no sign of mic,,,,
13345,2004-04-30,MAZIWA,12:41:00,12:46:00,,,,,UNKNOWN,,,5 MINUTES,,3.0,5,False,UNKNOWN,,,,,"someone wrb, bad in front and males in formation behind her, males doing syncs",,,,
13346,2004-04-30,MAZIWA,13:00:00,13:15:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,6,False,UNKNOWN,,,,,"bft 1-2, calf mnd while mom for, calf came over to inspect boat on approach, older calf, mom doing single breath pd's, made bp 13:10:55, break bp 13:11:30, calf circling boat, calf nrs- under water obs.",,,,
13347,2004-04-30,MAZIWA,13:26:00,13:37:00,,,,,TRAVEL,HIGH,200,5 MINUTES,,1.0,7,False,UNKNOWN,,,,,"lots of e(1), boat evasive, lots of changes in direction, calf make bp 13:32, unable to get pics or IDs",,,,
13348,2004-04-30,MAZIWA,14:30:00,14:48:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,8,False,UNKNOWN,,,,,,,,,
13349,2004-04-30,MAZIWA,14:55:00,15:10:00,,,,,TRAVEL,HIGH,300,5 MINUTES,,1.0,9,False,UNKNOWN,,,,,"wrb, lp at 15:05",,,,
